:START_ID(Player),:END_ID(Team),start_time,end_time,sport_number,position
Q600960,Q170329,,,,
Q578465,Q976396,,,,
Q611871,Q169138,,,,
Q599161,Q572134,,,,
Q628846,Q159729,,,,
Q628846,Q162954,,,,
Q628846,Q169661,,,,
Q633913,Q138089,,,,
Q633913,Q170329,,,,
Q657378,Q167253,,,,
Q633913,Q976396,,,,
Q674520,Q157376,,,,
Q674520,Q162990,,,,
Q681243,Q131364,,,,
Q681735,Q128109,,,,
Q681735,Q131364,,,,
Q681735,Q138089,,,,
Q681243,Q161345,,,,
Q681243,Q167253,,,,
Q681243,Q169165,,,,
Q681735,Q157376,,,,
Q681735,Q164177,,,,
Q681735,Q170329,,,,
Q681735,Q170558,,,,
Q681735,Q170649,,,,
Q681735,Q172339,,,,
Q683843,Q128109,,,,
Q683843,Q170329,,,,
Q705738,Q131371,,,,
Q706180,Q128109,,,,
Q706180,Q131364,,,,
Q706180,Q138089,,,,
Q706180,Q159729,,,,
Q706180,Q159893,,,,
Q706180,Q163480,,,,
Q706180,Q169661,,,,
Q706180,Q180950,,,,
Q707870,Q132893,,,,
Q708983,Q121783,,,,
Q707870,Q159729,,,,
Q714640,Q132893,,,,
Q714640,Q169661,,,,
Q716081,Q131364,,,,
Q716081,Q162990,,,,
Q716081,Q166105,,,,
Q717532,Q138089,,,,
Q717532,Q169637,,,,
Q720821,Q132893,,,,
Q729281,Q131364,,,,
Q729281,Q157376,,,,
Q729281,Q170558,,,,
Q716638,Q572134,,,,
Q730262,Q159729,,,,
Q730262,Q159893,,,,
Q730262,Q165529,,,,
Q730262,Q167253,,,,
Q733261,Q128109,,,,
Q732825,Q159729,,,,
Q732825,Q162954,,,,
Q732825,Q167253,,,,
Q732825,Q169138,,,,
Q733261,Q157376,,,,
Q733261,Q159729,,,,
Q733261,Q162990,,,,
Q739832,Q138089,,,,
Q739832,Q159729,,,,
Q739832,Q162954,,,,
Q739832,Q169637,,,,
Q739832,Q170649,,,,
Q714640,Q976396,,,,
Q717532,Q976396,,,,
Q733261,Q572134,,,,
Q732825,Q976396,,,,
Q763614,Q131364,,,,
Q763614,Q161337,,,,
Q763614,Q161345,,,,
Q763614,Q167253,,,,
Q763614,Q169661,,,,
Q764130,Q169661,,,,
Q554866,Q132880,2014,2014,,
Q548382,Q164177,1983,1986,,
Q555411,Q131371,1987,1993,,
Q381762,Q121783,,,,
Q381762,Q132893,,,,
Q381762,Q172339,,,,
Q385436,Q131371,,,,
Q385436,Q169661,,,,
Q393734,Q159893,,,,
Q393734,Q169661,,,,
Q393734,Q976396,,,,
Q428720,Q128109,,,,
Q428720,Q132880,,,,
Q442623,Q131371,,,,
Q443724,Q128109,,,,
Q442623,Q163480,,,,
Q443724,Q132880,,,,
Q442623,Q170558,,,,
Q442623,Q170649,,,,
Q443724,Q157376,,,,
Q443724,Q159729,,,,
Q443724,Q172339,,,,
Q463635,Q131364,,,,
Q463635,Q163480,,,,
Q471576,Q165529,,,,
Q471576,Q170558,,,,
Q460116,Q572134,,,,
Q471576,Q976396,,,,
Q504025,Q131364,,,,
Q510816,Q170649,,,,
Q510816,Q172339,,,,
Q512356,Q162990,,,,
Q517058,Q159893,,,,
Q517058,Q163480,,,,
Q517058,Q169637,,,,
Q517058,Q170649,,,,
Q521908,Q132893,,,,
Q521908,Q157376,,,,
Q521908,Q159893,,,,
Q521908,Q169138,,,,
Q521908,Q170329,,,,
Q523630,Q128109,,,,
Q523646,Q132880,,,,
Q523214,Q159893,,,,
Q523630,Q159729,,,,
Q523646,Q159729,,,,
Q523630,Q161337,,,,
Q523630,Q162990,,,,
Q523630,Q164177,,,,
Q510816,Q572134,,,,
Q523630,Q167253,,,,
Q538009,Q162990,,,,
Q538009,Q166105,,,,
Q538009,Q170329,,,,
Q538009,Q172339,,,,
Q542256,Q132893,,,,
Q542256,Q138089,,,,
Q542256,Q159729,,,,
Q542256,Q170649,,,,
Q543566,Q131364,,,,
Q542256,Q172339,,,,
Q543566,Q159729,,,,
Q543566,Q159893,,,,
Q543566,Q162954,,,,
Q547217,Q131371,,,,
Q547217,Q132880,,,,
Q547217,Q162990,,,,
Q547217,Q164177,,,,
Q547217,Q167253,,,,
Q547217,Q170558,,,,
Q547217,Q180950,,,,
Q538009,Q572134,,,,
Q553063,Q121783,,,,
Q553063,Q157376,,,,
Q553063,Q162954,,,,
Q553063,Q167253,,,,
Q553063,Q169165,,,,
Q553063,Q169637,,,,
Q553063,Q169661,,,,
Q555100,Q131371,,,,
Q555100,Q161345,,,,
Q557194,Q131364,,,,
Q557194,Q132880,,,,
Q557878,Q128109,,,,
Q557878,Q163480,,,,
Q557878,Q165529,,,,
Q573036,Q121783,,,,
Q573036,Q131364,,,,
Q573036,Q132893,,,,
Q573036,Q162990,,,,
Q573036,Q165529,,,,
Q547217,Q976396,,,,
Q573036,Q169138,,,,
Q573036,Q170558,,,,
Q553063,Q976396,,,,
Q555100,Q976396,,,,
Q573036,Q572134,,,,
Q538009,Q3307390,,,,
Q554866,Q159729,2012,2014,,
Q448245,Q164177,1975,1988,,
Q16226899,Q165529,April 2016,2016,,
Q12912946,Q2354728,,,,
Q62083550,Q138089,,,,
Q22005682,Q157376,,,,
Q29962976,Q166105,01 February 2020,06 February 2020,,
Q29962976,Q166105,20 August 2019,11 October 2019,,
Q17630644,Q169165,,,,
Q22096243,Q132893,,,,
Q35489685,Q132893,,,,
Q35489685,Q159893,,,,
Q14469440,Q162990,2019,2021,,
Q61989472,Q169138,,,,
Q35707505,Q131364,,,,
Q13606007,Q131364,,,,
Q13605975,Q180950,,,,
Q13673375,Q121783,,,,
Q27048881,Q167253,,,,
Q27050434,Q121783,,,,
Q18151213,Q131364,,,,
Q18157421,Q165529,,,,
Q18157421,Q169138,,,,
Q18158796,Q170329,,,,
Q22666644,Q131371,,,,
Q16226899,Q164177,2015,2016,,
Q18921708,Q131371,2019,,,
Q5289916,Q166105,08 February 2022,,,
Q10917065,Q138089,1986,1986,,
Q63042439,Q169661,,,,
Q29545,Q164177,2023,,,
Q25278,Q169165,2018,2019,,
Q27926032,Q170329,,,,
Q50248711,Q159893,,,,
Q24004970,Q159729,2017,2018,,
Q77264849,Q138089,2021,2022,,
Q10345662,Q128109,,,,
Q10345662,Q159893,,,,
Q10345662,Q170329,,,,
Q19706820,Q128109,2017,,,
Q19281721,Q3360254,,,,
Q297221,Q169138,2023,,,
Q19605398,Q121783,,,,
Q10345662,Q132893,,,,
Q16226899,Q170649,2015,2015,,
Q36293640,Q170649,19 July 2019,21 November 2019,,
Q19622332,Q3360254,,,,
Q48857995,Q167253,20 June 2019,,,
Q19973718,Q169637,,,,
Q15516299,Q169661,,,,
Q19984620,Q159893,,,,
Q313389,Q161337,2016,2017,,
Q51247599,Q131364,,,,
Q15614424,Q131364,,,,
Q20031367,Q2354728,,,,
Q25278,Q138089,2020,2021,,
Q17306301,Q166105,30 July 2014,,,
Q6922982,Q159893,,,,
Q6922982,Q169661,,,,
Q6922982,Q170329,,,,
Q29281952,Q131371,,,,
Q15920387,Q131371,,,,
Q51557493,Q169661,,,,
Q65927096,Q161337,2021,2021,,
Q7146436,Q131364,,,,
Q46040,Q157376,,,,
Q16010179,Q2354728,,,,
Q16010498,Q2354728,,,,
Q313389,Q976396,2020,2022,,
Q92198887,Q161337,2022,,,
Q16196727,Q157376,,,,
Q7308238,Q131371,,,,
Q16226914,Q162954,,,,
Q16236789,Q169637,,,,
Q20710441,Q166105,,,,
Q20710441,Q167253,,,,
Q100768909,Q131371,,,,
Q100768909,Q132880,,,,
Q100753966,Q169661,,,,
Q52004832,Q159729,,,,
Q52004832,Q166105,,,,
Q20936166,Q172339,,,,
Q20979199,Q163480,,,,
Q7610525,Q163480,,,,
Q21020894,Q161345,,,,
Q21039421,Q164177,,,,
Q17319073,Q170329,2014,2016,,
Q313389,Q169637,2022,2023,,
Q16730417,Q170558,,,,
Q13606007,Q132893,2013,2015,,
Q16910147,Q131364,,,,
Q16910147,Q162954,,,,
Q66012124,Q159893,,,,
Q25757154,Q572134,,,,
Q17183534,Q138089,,,,
Q55386650,Q161337,June 2023,,,
Q622308,Q169637,27 September 2023,,,
Q2486090,Q138089,2017,2017,,
Q17306301,Q132880,,,,
Q17306022,Q572134,,,,
Q24572734,Q161337,2017,,7,
Q370268,Q169138,2002,2004,,
Q377693,Q572134,2001,2008,,
Q363409,Q172339,2010,2011,,
Q370268,Q121783,2004,2005,,
Q370268,Q169661,2014,2015,,
Q377693,Q162954,2017,2018,,
Q377693,Q162990,2015,2017,,
Q352168,Q159729,2010,2015,,
Q316106,Q169661,2018,2019,,
Q316106,Q169661,2013,2013,,
Q352168,Q159893,2015,2017,,
Q377693,Q132893,2014,2015,,
Q316106,Q159893,2017,2017,,
Q370268,Q169165,2005,2010,,
Q316106,Q132880,2005,2013,,
Q352168,Q138089,2017,2017,,
Q359370,Q170558,1999,2003,,
Q377693,Q169637,2008,2009,,
Q316106,Q121783,2016,2017,,
Q370268,Q180950,2014,2014,,
Q316106,Q132893,2013,2014,,
Q315104,Q128109,,,,
Q315104,Q131364,,,,
Q315104,Q131371,,,,
Q315104,Q157376,,,,
Q315104,Q162954,,,,
Q316246,Q121783,,,,
Q316246,Q128109,,,,
Q315104,Q172339,,,,
Q316246,Q131364,,,,
Q315104,Q180950,,,,
Q324842,Q121783,,,,
Q324842,Q161337,,,,
Q324842,Q162954,,,,
Q324842,Q164177,,,,
Q324842,Q169138,,,,
Q324842,Q169637,,,,
Q325977,Q138089,,,,
Q316246,Q572134,,,,
Q325977,Q572134,,,,
Q359370,Q132880,2006,2008,,
Q359370,Q132880,2009,2010,,
Q348734,Q128109,,,,
Q348734,Q131364,,,,
Q351802,Q132893,,,,
Q351802,Q138089,,,,
Q351802,Q159893,,,,
Q352073,Q159893,,,,
Q351802,Q169138,,,,
Q351802,Q169165,,,,
Q351802,Q169637,,,,
Q351802,Q169661,,,,
Q352118,Q162990,,,,
Q352118,Q163480,,,,
Q352073,Q166105,,,,
Q352073,Q167253,,,,
Q352118,Q167253,,,,
Q352118,Q169637,,,,
Q352118,Q170558,,,,
Q352118,Q170649,,,,
Q358102,Q132893,,,,
Q358102,Q159893,,,,
Q358102,Q170649,,,,
Q360955,Q131371,,,,
Q360955,Q132893,,,,
Q360955,Q161345,,,,
Q360955,Q164177,,,,
Q360955,Q169165,,,,
Q360955,Q169637,,,,
Q360955,Q170558,,,,
Q363397,Q166105,,,,
Q363397,Q172339,,,,
Q351802,Q572134,,,,
Q367117,Q138089,,,,
Q367117,Q163480,,,,
Q367117,Q170558,,,,
Q367117,Q172339,,,,
Q358102,Q572134,,,,
Q372422,Q121783,,,,
Q372422,Q170329,,,,
Q373230,Q163480,,,,
Q373230,Q169661,,,,
Q360955,Q572134,,,,
Q352118,Q976396,,,,
Q381762,Q157376,,,,
Q360955,Q976396,,,,
Q377693,Q157376,2012,2013,,
Q370268,Q169637,2013,2014,,
Q359370,Q170329,2008,2009,,
Q359370,Q159729,2003,2006,,
Q316106,Q131364,2014,2016,,
Q363409,Q132880,2010,2010,,
Q370268,Q132893,2010,2011,,
Q370268,Q166105,2015,2016,,
Q370268,Q976396,2011,2013,,
Q363409,Q161345,2009,2010,,
Q316106,Q162990,2017,2018,,
Q380033,Q167253,1996,1996,,
Q377693,Q170649,2013,2014,,
Q377693,Q159729,2008,2012,,
Q928077,Q161345,21 January 2019,,,
Q928077,Q572134,13 July 2018,19 January 2019,,
Q919197,Q131371,2017,,,
Q770761,Q128109,,,,
Q770761,Q159729,,,,
Q770761,Q162954,,,,
Q770761,Q162990,,,,
Q770761,Q170649,,,,
Q770761,Q172339,,,,
Q775144,Q169138,,,,
Q781069,Q132893,,,,
Q781069,Q157376,,,,
Q781069,Q159729,,,,
Q781069,Q169637,,,,
Q781069,Q170329,,,,
Q781176,Q172339,,,,
Q784179,Q162954,,,,
Q787999,Q157376,,,,
Q787999,Q161337,,,,
Q787999,Q572134,,,,
Q781176,Q976396,,,,
Q892931,Q161345,,,,
Q892931,Q165529,,,,
Q892931,Q166105,,,,
Q892931,Q167253,,,,
Q892931,Q172339,,,,
Q914125,Q131364,,,,
Q914125,Q162954,,,,
Q918878,Q131371,,,,
Q920007,Q138089,,,,
Q920007,Q157376,,,,
Q920007,Q166105,,,,
Q921511,Q131364,,,,
Q921511,Q138089,,,,
Q921511,Q161337,,,,
Q921511,Q169165,,,,
Q921511,Q172339,,,,
Q924857,Q131371,,,,
Q925163,Q138089,,,,
Q924857,Q170558,,,,
Q926284,Q131371,,,,
Q926164,Q138089,,,,
Q925163,Q169661,,,,
Q925163,Q170329,,,,
Q924857,Q180950,,,,
Q926311,Q138089,,,,
Q926337,Q138089,,,,
Q926311,Q159729,,,,
Q926311,Q159893,,,,
Q926284,Q161345,,,,
Q926164,Q167253,,,,
Q926337,Q163480,,,,
Q926284,Q166105,,,,
Q926164,Q170649,,,,
Q926164,Q180950,,,,
Q926337,Q180950,,,,
Q929291,Q138089,,,,
Q929291,Q163480,,,,
Q930443,Q162954,,,,
Q933485,Q164177,,,,
Q935758,Q131364,,,,
Q937398,Q131364,,,,
Q937398,Q162954,,,,
Q939240,Q132893,,,,
Q938377,Q159893,,,,
Q938377,Q161345,,,,
Q938377,Q163480,,,,
Q939240,Q157376,,,,
Q939240,Q164177,,,,
Q940284,Q132880,,,,
Q939240,Q166105,,,,
Q939240,Q169661,,,,
Q940284,Q166105,,,,
Q943368,Q169138,,,,
Q924857,Q976396,,,,
Q926337,Q976396,,,,
Q953972,Q138089,,,,
Q929291,Q976396,,,,
Q961660,Q131364,,,,
Q961660,Q159893,,,,
Q963854,Q138089,,,,
Q964139,Q132880,,,,
Q964696,Q121783,,,,
Q964580,Q132893,,,,
Q963854,Q163480,,,,
Q963977,Q159893,,,,
Q963854,Q164177,,,,
Q963977,Q164177,,,,
Q964139,Q161345,,,,
Q963854,Q170649,,,,
Q963854,Q172339,,,,
Q964139,Q166105,,,,
Q964580,Q159893,,,,
Q964580,Q164177,,,,
Q964580,Q169637,,,,
Q964580,Q169661,,,,
Q964580,Q170649,,,,
Q964778,Q165529,,,,
Q964580,Q976396,,,,
Q919197,Q170649,2010,2017,,
Q42079,Q169637,,,,
Q60118,Q131364,,,,
Q60118,Q159893,,,,
Q60118,Q162954,,,,
Q60118,Q180950,,,,
Q65039,Q162990,,,,
Q65039,Q180950,,,,
Q60118,Q976396,,,,
Q175441,Q169165,18 December 2010,20 June 2012,,
Q125060,Q138089,2016,2017,,
Q3758552,Q162990,,,,
Q14834367,Q131371,2023,,,
Q240278,Q170558,1992,1993,,
Q241261,Q572134,2004,2009,,
Q17198659,Q162954,2017,2017,,
Q106928080,Q167253,,,,
Q240278,Q169661,1990,1992,,
Q131942,Q131371,2003,2010,,
Q48842,Q167253,08 July 2016,30 June 2017,,
Q65039,Q165529,06 February 2020,,,
Q65594,Q976396,2005,2006,,
Q62597403,Q157376,,,,
Q271933,Q131364,1985,2000,,
Q14834367,Q169165,2022,2023,,
Q112228274,Q180950,,,,
Q241261,Q159893,2018,2020,,
Q241261,Q165529,2014,2017,,
Q241261,Q132880,1998,2004,,
Q17198659,Q163480,2017,2018,,
Q241261,Q161337,2009,2010,,
Q112687854,Q180950,,,,
Q131942,Q180950,2011,,,
Q973121,Q170329,,,,
Q973121,Q180950,,,,
Q241261,Q166105,2017,2018,,
Q50363033,Q132893,,,,
Q241261,Q164177,2010,2011,,
Q1618730,Q161345,1969,1970,,
Q129041,Q121783,,,,
Q129041,Q131364,,,,
Q129041,Q161345,,,,
Q129041,Q162954,,,,
Q129041,Q167253,,,,
Q129041,Q180950,,,,
Q131942,Q172339,,,,
Q72353,Q162990,1996,2010,,
Q199896,Q121783,,,,
Q209921,Q572134,,,,
Q23541220,Q170329,2024,,43,
Q175441,Q161337,July 2007,18 December 2010,,
Q273256,Q132880,,,,
Q276835,Q169138,,,,
Q278203,Q169661,,,,
Q278203,Q170329,,,,
Q278203,Q170558,,,,
Q295521,Q131371,,,,
Q295521,Q165529,,,,
Q295521,Q169661,,,,
Q295521,Q170558,,,,
Q301863,Q131371,,,,
Q302068,Q128109,,,,
Q302068,Q132880,,,,
Q301863,Q162954,,,,
Q301863,Q169138,,,,
Q301863,Q170558,,,,
Q302068,Q172339,,,,
Q278203,Q976396,,,,
Q314621,Q121783,,,,
Q313487,Q167253,,,,
Q314621,Q132893,,,,
Q313487,Q169138,,,,
Q314621,Q157376,,,,
Q314621,Q170649,,,,
Q314621,Q180950,,,,
Q315104,Q976396,,,,
Q175441,Q169138,11 July 2012,19 July 2014,,
Q50820763,Q169165,,,,
Q241261,Q132893,2011,2014,,
Q213132,Q159729,2002,2018,,
Q2260799,Q138089,2023,,,
Q125060,Q167253,2006,2009,,
Q48842,Q157376,28 June 2012,08 July 2016,,
Q2625050,Q169165,1962,1964,,
Q125060,Q131364,2010,2010,,
Q271933,Q161337,2001,2002,,
Q15608095,Q6020894,,,,
Q29342,Q157376,2011,,11,
Q24002,Q159893,2001,2001,,
Q74005,Q131371,2013,2014,,
Q63069483,Q138089,05 January 2022,15 January 2022,,
Q72941595,Q159729,2023,,,
Q163754,Q162990,1987,1988,,
Q622213,Q131371,2023,http://www.wikidata.org/.well-known/genid/2fd8cf5264667e3bed8c67223edef1d0,,
Q313389,Q180950,2009,2016,,
Q65039,Q169138,26 July 2016,06 February 2020,,
Q72353,Q169138,2010,2011,,
Q163754,Q166105,1986,1987,,
Q125060,Q166105,2009,2010,,
Q313389,Q132880,2017,2020,,
Q966111,Q169165,28 February 2022,04 July 2022,,
Q966111,Q169165,2016,2019,,
Q1424414,Q166105,11 October 1988,26 June 1990,,
Q1364214,Q131364,2010,2011,,
Q1424414,Q128109,18 September 1992,1993,,
Q964778,Q162954,,,,
Q964778,Q164177,,,,
Q965531,Q157376,,,,
Q965531,Q169637,,,,
Q965531,Q170649,,,,
Q966827,Q132880,,,,
Q966827,Q162954,,,,
Q971211,Q131364,,,,
Q970267,Q166105,,,,
Q971211,Q157376,,,,
Q975550,Q131364,,,,
Q975550,Q170329,,,,
Q977135,Q169661,,,,
Q965531,Q976396,,,,
Q995314,Q121783,,,,
Q995314,Q162954,,,,
Q995314,Q169165,,,,
Q1047188,Q164177,,,,
Q1047188,Q165529,,,,
Q1047188,Q172339,,,,
Q1089188,Q159729,,,,
Q1089188,Q163480,,,,
Q1089188,Q170558,,,,
Q1089188,Q172339,,,,
Q1097554,Q128109,,,,
Q1097554,Q157376,,,,
Q1097554,Q159729,,,,
Q1097554,Q164177,,,,
Q1101154,Q159893,,,,
Q1118250,Q161345,,,,
Q1118250,Q166105,,,,
Q1120799,Q157376,,,,
Q1120799,Q165529,,,,
Q1126347,Q121783,,,,
Q1126347,Q159893,,,,
Q1126347,Q164177,,,,
Q1132658,Q159729,,,,
Q1120799,Q572134,,,,
Q1132658,Q572134,,,,
Q1155161,Q128109,,,,
Q1155161,Q164177,,,,
Q1155161,Q170329,,,,
Q1164595,Q131371,,,,
Q1164595,Q132893,,,,
Q1164595,Q157376,,,,
Q1164595,Q162954,,,,
Q1242197,Q128109,,,,
Q1242197,Q132880,,,,
Q1242197,Q138089,,,,
Q1242197,Q157376,,,,
Q1242197,Q162990,,,,
Q1242197,Q170558,,,,
Q1242197,Q170649,,,,
Q1273409,Q121783,,,,
Q1273409,Q128109,,,,
Q1273409,Q164177,,,,
Q1273409,Q169637,,,,
Q1363177,Q132880,,,,
Q1363787,Q132893,,,,
Q1363974,Q132893,,,,
Q1363177,Q165529,,,,
Q1363177,Q172339,,,,
Q1363787,Q170649,,,,
Q1363974,Q170329,,,,
Q1377226,Q159729,,,,
Q1377226,Q159893,,,,
Q1377226,Q161337,,,,
Q1377226,Q170649,,,,
Q966111,Q128109,2019,2021,,
Q1377226,Q572134,,,,
Q1424436,Q132893,,,,
Q1424462,Q161337,,,,
Q1424613,Q157376,,,,
Q1424613,Q161345,,,,
Q1424613,Q162954,,,,
Q1424462,Q169637,,,,
Q1424462,Q170649,,,,
Q1445455,Q138089,,,,
Q1450542,Q131371,,,,
Q1424462,Q976396,,,,
Q1452892,Q131371,,,,
Q1452898,Q131371,,,,
Q1458187,Q121783,,,,
Q1458187,Q166105,,,,
Q1458187,Q169165,,,,
Q1458187,Q170558,,,,
Q1463599,Q121783,,,,
Q1463599,Q128109,,,,
Q1463599,Q976396,,,,
Q1424462,Q3307390,,,,
Q1458187,Q3307390,,,,
Q1424414,Q132893,26 June 1990,18 September 1992,,
Q966111,Q159729,08 February 2022,28 February 2022,,
Q1424414,Q161345,28 June 1983,11 October 1988,,
Q966111,Q172339,2021,2022,,
Q2241174,Q167253,,,,
Q2252657,Q138089,,,,
Q2252657,Q157376,,,,
Q2252657,Q161345,,,,
Q2252657,Q162990,,,,
Q2275193,Q121783,,,,
Q2275193,Q131371,,,,
Q2275193,Q138089,,,,
Q2275193,Q164177,,,,
Q2275193,Q169165,,,,
Q2275193,Q170649,,,,
Q2252657,Q976396,,,,
Q2291089,Q132880,,,,
Q2308083,Q131364,,,,
Q2308083,Q131371,,,,
Q2308556,Q128109,,,,
Q2308556,Q131371,,,,
Q2308083,Q161337,,,,
Q2309134,Q131364,,,,
Q2309134,Q138089,,,,
Q2309475,Q131364,,,,
Q2308556,Q164177,,,,
Q2309475,Q138089,,,,
Q2309134,Q159893,,,,
Q2309134,Q161337,,,,
Q2309134,Q163480,,,,
Q2309475,Q157376,,,,
Q2309475,Q161345,,,,
Q2309475,Q162990,,,,
Q2309475,Q169138,,,,
Q2311290,Q131371,,,,
Q2311290,Q157376,,,,
Q2311290,Q161337,,,,
Q2311290,Q162990,,,,
Q2312912,Q132880,,,,
Q2312912,Q170649,,,,
Q2316224,Q161345,,,,
Q2316224,Q164177,,,,
Q2317740,Q131371,,,,
Q2317740,Q159893,,,,
Q2317740,Q165529,,,,
Q2317740,Q169165,,,,
Q2317740,Q170558,,,,
Q2320891,Q159893,,,,
Q2326357,Q138089,,,,
Q2326357,Q159893,,,,
Q2326357,Q164177,,,,
Q2326357,Q166105,,,,
Q2326357,Q169661,,,,
Q2328059,Q121783,,,,
Q2327074,Q162990,,,,
Q2327074,Q169661,,,,
Q2317740,Q572134,,,,
Q1842302,Q131371,2003,2004,,
Q2326964,Q170649,1982,1984,,
Q2308083,Q170329,1995,1995,,
Q2326964,Q159893,1974,1982,,
Q1842302,Q161337,2004,2005,,
Q1631653,Q157376,,,,
Q1631653,Q159729,,,,
Q1631653,Q164177,,,,
Q1631653,Q169637,,,,
Q1639693,Q132880,,,,
Q1639693,Q132893,,,,
Q1639693,Q164177,,,,
Q1639693,Q169637,,,,
Q1647863,Q131371,,,,
Q1669202,Q169661,,,,
Q1745862,Q157376,,,,
Q1745862,Q162954,,,,
Q1745862,Q163480,,,,
Q1745862,Q169637,,,,
Q1745862,Q169661,,,,
Q1745862,Q170329,,,,
Q1745862,Q172339,,,,
Q1747218,Q131371,,,,
Q1747218,Q157376,,,,
Q1747703,Q169138,,,,
Q1749405,Q159729,,,,
Q1749533,Q169165,,,,
Q1749533,Q572134,,,,
Q1745862,Q976396,,,,
Q1815125,Q131364,,,,
Q1815125,Q159893,,,,
Q1815125,Q162990,,,,
Q1848493,Q162954,,,,
Q1862004,Q138089,,,,
Q1862004,Q162990,,,,
Q1862004,Q163480,,,,
Q1862004,Q169637,,,,
Q1862004,Q172339,,,,
Q2288198,Q157376,August 2007,2008,,
Q2032738,Q131364,,,,
Q2032738,Q132880,,,,
Q2032738,Q159729,,,,
Q2032738,Q169138,,,,
Q2033126,Q159893,,,,
Q2308083,Q163480,1989,1989,,
Q2054315,Q121783,,,,
Q2129688,Q157376,,,,
Q1584499,Q157376,2005,2006,,
Q1617163,Q138089,1982,1983,,
Q1619294,Q159893,2004,2004,,
Q1619294,Q121783,2001,2002,,
Q1608950,Q162954,1972,1974,,
Q1617163,Q159729,1983,1984,,
Q1619294,Q132880,2002,2003,,
Q1628285,Q170329,1967,1969,,
Q1617163,Q121783,1988,1990,,
Q1619294,Q162990,2003,2004,,
Q1606707,Q121783,1953,1958,,
Q1619294,Q162954,2007,2007,,
Q1554023,Q138089,2016,,,
Q1621443,Q162954,1982,1984,,
Q1463599,Q169661,,,,
Q1554023,Q163480,,,,
Q1606826,Q138089,,,,
Q1607286,Q131371,,,,
Q1607286,Q138089,,,,
Q1606826,Q157376,,,,
Q1606753,Q161345,,,,
Q1606826,Q159893,,,,
Q1606842,Q166105,,,,
Q1606753,Q170649,,,,
Q1608041,Q132893,,,,
Q1608041,Q166105,,,,
Q1608041,Q169661,,,,
Q1610282,Q131364,,,,
Q1610282,Q131371,,,,
Q1609464,Q166105,,,,
Q1612734,Q159729,,,,
Q1612734,Q162954,,,,
Q1612734,Q166105,,,,
Q1615283,Q138089,,,,
Q1615679,Q131371,,,,
Q1615283,Q169661,,,,
Q1615679,Q164177,,,,
Q1615679,Q170649,,,,
Q1617210,Q128109,,,,
Q1617210,Q131371,,,,
Q1617484,Q132893,,,,
Q1616789,Q169637,,,,
Q1617210,Q157376,,,,
Q1618149,Q132880,,,,
Q1617210,Q164177,,,,
Q1617163,Q166105,,,,
Q1618113,Q138089,,,,
Q1617210,Q170558,,,,
Q1617484,Q170329,,,,
Q1618113,Q159729,,,,
Q1618113,Q159893,,,,
Q1618113,Q161337,,,,
Q1618149,Q167253,,,,
Q1606753,Q572134,,,,
Q1620249,Q162954,,,,
Q1620249,Q163480,,,,
Q1621440,Q131371,,,,
Q1620249,Q170558,,,,
Q1620249,Q172339,,,,
Q1622762,Q128109,,,,
Q1622762,Q131371,,,,
Q1622762,Q132893,,,,
Q1622762,Q138089,,,,
Q1622405,Q164177,,,,
Q1622762,Q159729,,,,
Q1622762,Q161345,,,,
Q1622762,Q162954,,,,
Q1622762,Q162990,,,,
Q1622762,Q164177,,,,
Q1622762,Q167253,,,,
Q1626478,Q131371,,,,
Q1626604,Q131371,,,,
Q1626604,Q132880,,,,
Q1626478,Q164177,,,,
Q1626478,Q169138,,,,
Q1626478,Q169637,,,,
Q1626478,Q170558,,,,
Q1626604,Q169637,,,,
Q1627976,Q138089,,,,
Q1627389,Q169165,,,,
Q1627976,Q169165,,,,
Q1627976,Q170329,,,,
Q1615283,Q572134,,,,
Q1629949,Q159729,,,,
Q1629949,Q169138,,,,
Q1629949,Q170649,,,,
Q1617210,Q572134,,,,
Q1631653,Q128109,,,,
Q1631653,Q132893,,,,
Q1631653,Q161345,,,,
Q1631653,Q169661,,,,
Q1608491,Q976396,,,,
Q1627976,Q572134,,,,
Q1618149,Q976396,,,,
Q1628301,Q976396,,,,
Q1630049,Q976396,,,,
Q1583705,Q2928124,,,,
Q1627389,Q3307390,,,,
Q1608950,Q170329,1970,1971,,
Q1617163,Q161337,,1990,,
Q2328059,Q128109,,,,
Q2328059,Q157376,,,,
Q2328059,Q159729,,,,
Q2329792,Q121783,,,,
Q2330086,Q121783,,,,
Q2329792,Q131364,,,,
Q2330086,Q128109,,,,
Q2329453,Q159893,,,,
Q2329792,Q169661,,,,
Q2330086,Q169165,,,,
Q2330086,Q169637,,,,
Q2332058,Q161337,,,,
Q2332223,Q170329,,,,
Q2333700,Q157376,,,,
Q2333700,Q159893,,,,
Q2333700,Q161345,,,,
Q2333700,Q169661,,,,
Q2337047,Q157376,,,,
Q2337047,Q159893,,,,
Q2337047,Q170649,,,,
Q2339032,Q138089,,,,
Q2339032,Q159729,,,,
Q2339032,Q169661,,,,
Q2342221,Q131371,,,,
Q2342221,Q161345,,,,
Q2343335,Q131371,,,,
Q2343335,Q132880,,,,
Q2342686,Q166105,,,,
Q2343335,Q164177,,,,
Q2343335,Q169165,,,,
Q2346518,Q131364,,,,
Q2346518,Q131371,,,,
Q2346944,Q128109,,,,
